0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,2.5762039974619197,5.48,-2.97,1264.41,72.07,163.81
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,2.9058108938206697,0.22,-4.34,1196.19,44.36,118.6
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,1.1460812051714842,6.98,-6.65,1543.71,34.94,197.6
-0.35,0.94,0.2,1.32,-0.33,-1.42,0.22,-1.02,7.950750846044502,0.71,0.2,204.03,21.43,42.66
-0.26,0.97,0.16,1.35,-0.26,-1.47,0.16,-1.05,1.380422495200977,1.54,-2.97,1543.51,24.78,149.89
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,0.8116888580320847,4.42,-5.38,1612.13,70.92,189.6
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,0.7227366905950261,5.1,-11.16,1624.15,-17.65,154.1
-0.12,0.99,0.06,1.87,-0.1,-2.1,0.07,-1.19,6.626529093114559,7.18,-1.05,462.53,32.77,175.9
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,0.6561193957564326,-0.34,-10.91,1642.41,-69.74,202.54
-0.32,0.95,0.2,1.0,-0.33,-1.03,0.2,-0.95,1.878816295291914,-0.23,0.42,1384.59,34.81,143.6
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,2.0026171850359233,4.08,-4.64,1377.66,58.22,170.28
-0.25,0.97,0.14,1.04,-0.24,-1.07,0.16,-0.98,7.260690015764016,0.49,-0.95,337.08,-27.11,45.69
-0.4,0.92,0.22,1.12,-0.38,-1.18,0.25,-0.96,7.727530549752385,1.17,-1.06,253.6,-25.43,73.41
-0.08,1.0,0.04,2.01,-0.07,-2.28,0.05,-1.23,3.239446130241083,5.93,-8.87,1122.21,-38.97,139.14
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,8.070922330750768,0.26,-2.39,182.36,-35.46,24.76
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,4.065679622634683,-0.87,-1.0,977.79,-7.88,103.99
-0.23,0.97,0.12,1.83,-0.2,-2.05,0.14,-1.17,5.3821174590298115,5.61,-5.64,712.86,-46.15,162.92
-0.43,0.9,0.25,1.19,-0.41,-1.27,0.26,-0.96,2.683537248203649,0.2,-0.71,1262.91,48.42,168.58
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,5.917861085951436,3.29,-1.89,630.28,24.47,145.78
-0.32,0.95,0.19,1.19,-0.32,-1.26,0.2,-0.99,6.022636791214081,2.97,-2.24,599.08,-42.33,153.76
-0.13,0.99,0.07,1.62,-0.12,-1.8,0.08,-1.13,4.0725153863787265,4.77,-2.17,989.61,42.53,145.4
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,1.242770872726776,0.94,-6.25,1586.3,30.2,174.78
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,8.797599981583398,1.06,-0.52,39.84,-6.01,27.51
-0.43,0.9,0.24,1.38,-0.4,-1.51,0.27,-1.01,7.182545407181481,1.09,-2.97,356.39,-57.65,73.58
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,1.3744718983530513,-0.26,-4.02,1529.68,-24.26,164.3
-0.36,0.93,0.19,1.69,-0.33,-1.89,0.22,-1.1,2.965626381348736,3.71,-2.99,1179.19,59.65,183.39
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,0.9679734326149847,2.03,3.54,1632.77,134.51,197.35
-0.05,1.0,0.03,1.05,-0.05,-1.07,0.03,-1.0,4.550154804246298,4.59,-1.22,886.04,-30.4,166.83
-0.26,0.96,0.16,1.23,-0.26,-1.31,0.16,-1.02,6.016330076205896,0.34,-0.8,581.59,5.07,56.15
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,1.665794500272011,4.4,-1.86,1422.91,18.83,199.45
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,7.055935677489301,5.41,0.49,396.43,66.45,190.09
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,0.6978492758009425,2.99,-6.91,1623.57,-58.53,206.59
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,9.116591057323769,1.55,1.73,-22.95,47.93,43.54
-0.09,1.0,0.05,1.53,-0.09,-1.68,0.06,-1.11,7.5747525112077865,6.19,-1.59,290.83,-16.79,172.76
-0.11,0.99,0.07,1.44,-0.11,-1.57,0.07,-1.09,6.740776421601369,6.97,-1.15,446.63,2.71,206.86
-0.35,0.94,0.2,1.74,-0.33,-1.95,0.21,-1.12,8.473669250776485,3.19,-0.36,103.03,4.91,89.5
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,5.054364773565466,2.6,2.38,802.08,92.11,155.13
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,7.464774161653533,2.67,-1.55,302.26,-0.02,81.68
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,5.868556566960139,3.22,-4.65,613.1,-35.28,85.66
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,5.092120569045312,3.08,-5.45,778.81,-39.78,176.9
-0.13,0.99,0.08,1.46,-0.13,-1.59,0.08,-1.09,8.108463956888096,2.12,0.54,181.45,30.3,65.7
-0.14,0.99,0.08,1.55,-0.14,-1.7,0.09,-1.11,5.231392966489111,3.72,-2.64,748.29,-2.84,122.66
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,9.400116794133714,5.87,0.42,-79.74,5.62,151.73
-0.12,0.99,0.07,1.08,-0.12,-1.12,0.07,-1.01,1.3488499565814949,3.52,-2.81,1503.06,-59.26,165.81
-0.42,0.91,0.24,1.47,-0.4,-1.62,0.26,-1.03,4.493684248333402,0.23,-2.81,906.52,8.88,103.87
-0.19,0.98,0.11,1.5,-0.18,-1.65,0.11,-1.1,5.177986611090404,6.36,-1.38,743.09,26.0,202.75
-0.08,1.0,0.05,1.48,-0.08,-1.62,0.05,-1.1,3.7508515536530407,6.52,-4.46,1020.23,-37.05,193.84
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,8.859616373057781,0.5,-0.67,28.74,-13.78,16.72
-0.06,1.0,0.04,1.05,-0.06,-1.08,0.04,-1.0,2.4069685127283655,4.26,2.71,1314.64,104.8,164.05
-0.26,0.97,0.15,0.98,-0.25,-1.0,0.16,-0.96,5.578646360723542,2.69,0.99,688.37,38.3,155.65
-0.5,0.87,0.28,1.36,-0.47,-1.49,0.31,-0.98,5.51273386417696,2.64,-2.26,681.57,-5.74,172.6
-0.08,1.0,0.05,1.48,-0.08,-1.62,0.05,-1.1,5.502359883864081,6.1,-2.96,679.8,-25.27,179.04
-0.44,0.9,0.23,1.6,-0.4,-1.78,0.27,-1.06,7.0034277718084335,1.73,-2.67,393.0,-27.42,87.24
-0.36,0.93,0.19,1.69,-0.33,-1.89,0.22,-1.1,1.6035993806773563,2.67,-3.61,1445.35,76.05,178.46
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,5.7361562525132745,1.4,-2.74,636.8,-8.77,108.36
-0.47,0.88,0.25,1.86,-0.43,-2.11,0.3,-1.1,6.747506581355314,6.2,-1.15,445.78,34.76,192.4
-0.38,0.93,0.21,1.34,-0.35,-1.46,0.23,-1.02,0.9787053928833,0.81,-2.69,1642.66,44.96,187.68
-0.48,0.88,0.25,1.76,-0.42,-1.99,0.3,-1.08,5.63608977612747,0.79,-6.31,679.66,-66.89,88.8
-0.4,0.92,0.24,1.24,-0.4,-1.34,0.25,-0.99,5.364592000572922,2.71,-1.85,707.09,-11.24,169.07
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,5.663667481717662,3.37,-1.16,647.28,-1.84,136.09
-0.2,0.98,0.12,1.87,-0.19,-2.11,0.13,-1.18,5.085752763898713,5.03,-2.17,800.99,49.04,146.84
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,5.952421830099056,3.41,-0.95,600.14,-16.44,128.43
-0.26,0.97,0.16,1.05,-0.26,-1.09,0.16,-0.98,4.240422104072993,1.87,0.32,972.3,29.86,144.37
-0.4,0.92,0.22,1.12,-0.38,-1.18,0.25,-0.96,1.2883889484319788,-0.76,-3.86,1536.88,-58.14,164.21
-0.1,0.99,0.06,1.39,-0.1,-1.5,0.06,-1.08,1.627731731343871,6.87,-3.94,1492.0,-5.42,222.88
-0.43,0.9,0.24,1.34,-0.4,-1.47,0.27,-1.0,4.273501132022316,0.46,-2.98,968.19,-10.59,125.5
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,2.89686001703511,2.99,-2.68,1205.12,-63.25,194.53
-0.26,0.97,0.16,1.35,-0.26,-1.47,0.16,-1.05,7.699808868578365,0.36,0.5,263.38,33.98,30.42
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,9.119901047852164,-0.03,0.08,-24.05,2.46,-0.86
-0.26,0.96,0.15,1.24,-0.25,-1.32,0.16,-1.02,7.962796600660679,2.63,0.87,202.88,38.43,100.11
-0.1,0.99,0.06,1.39,-0.1,-1.5,0.06,-1.08,2.8169163691890855,6.75,-3.29,1251.33,-5.31,216.35
-0.19,0.98,0.11,1.24,-0.19,-1.32,0.12,-1.04,9.775232414567544,0.92,0.94,-157.75,24.18,22.07
-0.13,0.99,0.08,1.46,-0.13,-1.59,0.08,-1.09,6.72814925385469,2.84,-0.57,462.39,20.37,93.58
-0.23,0.97,0.12,1.83,-0.2,-2.05,0.14,-1.17,7.787359564933521,6.37,-2.2,238.93,-22.87,163.56
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,5.032003625721172,1.15,-1.89,812.27,24.56,83.23
-0.19,0.98,0.11,1.24,-0.19,-1.32,0.12,-1.04,5.765175577213807,1.87,0.53,658.26,49.26,92.45
-0.44,0.9,0.23,1.75,-0.39,-1.97,0.28,-1.09,5.549026648854775,0.24,-3.31,677.37,3.52,70.57
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,5.756599767594545,3.52,-4.5,646.39,-32.78,173.01
-0.43,0.9,0.24,1.34,-0.4,-1.47,0.27,-1.0,6.110916319434939,1.04,-2.52,591.81,-28.24,100.22
-0.3,0.95,0.18,1.41,-0.29,-1.53,0.18,-1.05,6.729816242901045,1.95,-3.12,443.96,-54.09,92.02
-0.24,0.97,0.15,1.02,-0.25,-1.04,0.15,-0.97,5.416363842230027,2.64,2.3,728.49,88.36,151.39
-0.48,0.88,0.25,1.52,-0.43,-1.69,0.3,-1.02,4.4268896870004095,3.02,-4.72,907.06,-33.14,186.68
-0.06,1.0,0.03,1.01,-0.06,-1.03,0.04,-0.99,9.673457388486709,2.04,0.36,-133.82,12.81,73.02
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,3.7784520032188595,3.6,-3.59,1028.03,39.28,141.48
-0.2,0.98,0.13,1.05,-0.21,-1.08,0.12,-0.99,2.0469554689536142,1.27,2.19,1391.15,94.87,131.07
-0.25,0.97,0.14,1.35,-0.24,-1.46,0.16,-1.05,7.08131900341029,2.32,-2.48,375.09,-47.03,94.4
-0.4,0.92,0.24,1.24,-0.4,-1.34,0.25,-0.99,6.189222025309784,2.93,-1.3,546.7,-4.74,158.31
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,1.5700103941506327,2.87,-3.72,1467.12,-89.33,209.57
-0.16,0.99,0.1,1.29,-0.16,-1.38,0.1,-1.05,5.751450277524252,1.72,-1.0,646.72,6.38,80.07
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,9.117152681897458,1.5,-1.34,-22.94,-32.77,35.44
-0.25,0.97,0.14,1.35,-0.24,-1.46,0.16,-1.05,3.468115017070442,3.24,-6.05,1081.46,-97.94,162.89
-0.48,0.88,0.25,1.76,-0.42,-1.99,0.3,-1.08,2.6694715708515773,0.91,-11.15,1279.04,-99.49,150.89
-0.49,0.87,0.28,1.83,-0.46,-2.09,0.3,-1.09,5.554124116855038,0.71,-2.07,697.33,47.61,91.58
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,0.25072974733821085,2.07,-3.64,1791.01,72.45,166.32
-0.06,1.0,0.04,1.05,-0.06,-1.08,0.04,-1.0,2.187655000442872,4.41,2.76,1358.37,106.55,169.45
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,5.941786778119637,3.0,-2.32,600.08,28.58,84.4
-0.22,0.98,0.11,2.06,-0.19,-2.35,0.14,-1.22,4.904150111446329,7.03,-6.61,838.08,-23.82,179.53
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,5.894404182486954,4.49,-0.24,633.29,78.97,193.73
-0.15,0.99,0.09,1.43,-0.15,-1.56,0.09,-1.08,5.738242807166092,4.84,-1.49,639.89,7.62,158.93
-0.2,0.98,0.12,0.99,-0.2,-1.01,0.12,-0.97,6.83863351455115,3.88,-1.71,430.09,-58.73,168.04
-0.53,0.85,0.31,1.66,-0.51,-1.88,0.32,-1.03,8.830561857947592,5.52,-0.32,33.77,-0.39,155.06
-0.12,0.99,0.06,1.83,-0.11,-2.06,0.08,-1.18,1.1259293140967663,7.42,-6.36,1549.73,39.37,197.14
-0.28,0.96,0.16,1.27,-0.27,-1.37,0.17,-1.03,7.5830063322347465,0.84,-0.31,276.8,7.47,48.67
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,2.6507140000752716,2.96,-2.87,1253.72,-68.09,197.32
-0.09,1.0,0.05,1.53,-0.09,-1.68,0.06,-1.11,1.029157968145471,7.04,-1.21,1626.49,107.13,207.45
-0.43,0.9,0.25,1.19,-0.41,-1.27,0.26,-0.96,3.486289900237176,0.52,-0.42,1102.41,48.51,158.48
-0.43,0.9,0.24,1.34,-0.4,-1.47,0.27,-1.0,7.007972175256296,1.3,-2.31,408.05,-36.85,87.88
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,0.09036919544600952,-2.34,-1.63,1765.54,-4.98,164.0
-0.14,0.99,0.08,1.55,-0.14,-1.7,0.09,-1.11,4.068696471873734,4.25,-3.91,979.15,-14.81,142.59
-0.26,0.96,0.15,1.24,-0.25,-1.32,0.16,-1.02,3.401366886806657,1.9,1.28,1095.1,93.78,138.58
-0.46,0.89,0.25,1.34,-0.42,-1.47,0.29,-0.99,8.993323413442972,4.37,-0.54,1.3,-15.26,139.58
-0.25,0.97,0.14,1.35,-0.24,-1.46,0.16,-1.05,3.9687614567097826,3.12,-5.54,983.58,-90.89,153.4
-0.41,0.91,0.24,1.34,-0.4,-1.46,0.25,-1.0,9.099056763396716,0.17,0.6,-20.21,19.06,5.84
-0.18,0.98,0.1,1.74,-0.16,-1.95,0.11,-1.16,4.630564748974675,2.48,-4.67,881.48,-13.61,91.81
-0.13,0.99,0.07,1.49,-0.12,-1.63,0.08,-1.1,1.1595861354888415,5.72,-5.62,1521.04,-22.1,192.2
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,1.3747373815311037,6.43,-3.5,1500.9,87.15,190.13
-0.12,0.99,0.06,1.83,-0.11,-2.06,0.08,-1.18,3.6534751746680296,7.05,-4.36,1052.27,23.08,182.7
-0.19,0.98,0.11,1.5,-0.18,-1.65,0.11,-1.1,0.7937486646703928,5.57,-4.37,1595.48,23.27,211.61
-0.15,0.99,0.08,1.77,-0.13,-1.98,0.1,-1.16,0.2726116842660553,7.33,-3.99,1717.84,100.98,214.28
-0.47,0.88,0.25,1.86,-0.43,-2.11,0.3,-1.1,9.940570174260278,8.58,3.66,-186.14,68.3,196.77
-0.26,0.97,0.16,1.05,-0.26,-1.09,0.16,-0.98,2.0915818759381777,1.11,0.04,1411.27,29.5,153.84
-0.23,0.97,0.14,1.25,-0.23,-1.33,0.14,-1.03,4.7644466729992185,2.51,0.81,853.36,68.77,132.58
-0.32,0.95,0.19,1.16,-0.31,-1.22,0.19,-0.99,2.7087887894464435,1.78,-2.12,1239.74,-14.72,174.24
-0.42,0.91,0.24,1.44,-0.4,-1.59,0.26,-1.03,9.642368972570445,0.82,-2.01,-124.68,-68.55,12.59
-0.43,0.9,0.25,1.19,-0.41,-1.27,0.26,-0.96,4.459817527905539,0.89,-0.08,907.76,48.62,146.22
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,9.276533430859914,1.79,2.73,-54.26,58.11,39.87
-0.12,0.99,0.07,1.08,-0.12,-1.12,0.07,-1.01,9.99270596572711,-0.0,-0.89,-195.02,-34.48,-6.24
-0.35,0.94,0.2,1.32,-0.33,-1.42,0.22,-1.02,3.736310436417133,0.8,-4.5,1023.55,-61.65,120.02
-0.44,0.9,0.26,1.09,-0.43,-1.15,0.27,-0.94,4.561212809985491,1.23,-2.13,895.34,-35.06,169.18
-0.38,0.93,0.2,1.51,-0.34,-1.67,0.24,-1.06,0.25471346948421236,0.52,-8.89,1715.37,-61.71,168.93
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,5.773367082902684,3.34,-1.14,626.0,-2.41,134.36
-0.53,0.85,0.31,1.61,-0.51,-1.81,0.32,-1.02,3.023917258899782,0.24,-7.04,1176.33,-36.81,158.04
-0.32,0.95,0.19,1.16,-0.31,-1.22,0.19,-0.99,7.508037869540676,3.97,0.35,294.0,24.27,161.86
-0.14,0.99,0.08,1.55,-0.14,-1.7,0.09,-1.11,4.283182829990774,4.16,-3.67,936.57,-12.6,138.91
-0.13,0.99,0.07,1.49,-0.12,-1.63,0.08,-1.1,1.0389969217624706,5.73,-5.75,1544.43,-23.24,192.87
-0.27,0.96,0.16,0.96,-0.26,-0.98,0.16,-0.95,1.5306390066270814,2.08,0.44,1499.32,17.39,205.33
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,6.968230924672298,0.09,-0.6,402.62,-10.0,60.18
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,7.544369111079828,2.31,-2.9,285.0,-33.99,59.75
-0.27,0.96,0.15,1.81,-0.25,-2.04,0.17,-1.15,8.68005419029762,2.38,-0.92,62.99,-12.98,61.97
-0.41,0.91,0.24,1.03,-0.41,-1.07,0.25,-0.93,1.7976075306916972,-1.7,-1.35,1427.23,-6.22,138.23
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,7.801732245742155,4.99,-1.38,235.52,-3.13,125.18
-0.22,0.98,0.11,2.06,-0.19,-2.35,0.14,-1.22,5.15999439386567,7.14,-6.14,785.73,-21.67,180.26
-0.23,0.97,0.13,1.45,-0.22,-1.59,0.14,-1.08,4.693733767821331,2.37,-3.63,847.82,-30.75,112.58
-0.42,0.91,0.23,1.66,-0.38,-1.86,0.27,-1.08,0.8041550135195907,0.7,-6.69,1675.99,30.74,177.5
-0.4,0.92,0.22,1.12,-0.38,-1.18,0.25,-0.96,6.866960605938154,0.93,-1.4,425.1,-29.8,85.54
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,2.9199891255272172,4.06,-1.63,1179.59,12.35,179.58
-0.27,0.96,0.16,1.53,-0.26,-1.68,0.16,-1.09,6.477228145064739,0.89,-1.41,516.42,10.08,58.12
-0.14,0.99,0.08,1.55,-0.14,-1.7,0.09,-1.11,1.059847202553843,5.7,-7.38,1576.59,-45.78,194.16
-0.43,0.9,0.25,1.19,-0.41,-1.27,0.26,-0.96,8.788746210697127,2.45,1.35,42.24,49.12,91.72
-0.28,0.96,0.16,1.8,-0.27,-2.03,0.17,-1.15,4.028522918520803,3.12,-9.07,994.03,-89.73,131.75
-0.25,0.97,0.14,1.67,-0.24,-1.86,0.15,-1.13,9.44624291331705,6.64,-1.61,-88.95,-48.69,168.12
-0.48,0.88,0.25,1.52,-0.43,-1.69,0.3,-1.02,3.9325683998304384,2.79,-5.03,1005.11,-30.52,191.3
-0.26,0.96,0.15,1.24,-0.25,-1.32,0.16,-1.02,7.369562942801455,2.54,0.92,318.91,45.63,105.12
-0.2,0.98,0.13,1.05,-0.21,-1.08,0.12,-0.99,4.853943836260626,0.74,1.57,829.53,67.43,78.59
-0.14,0.99,0.08,1.55,-0.14,-1.7,0.09,-1.11,2.4960572190674934,5.0,-5.69,1291.42,-31.0,169.54
-0.4,0.92,0.23,1.47,-0.38,-1.63,0.25,-1.04,2.541213903056523,-0.0,-2.27,1255.61,55.58,128.2
-0.55,0.83,0.29,1.73,-0.49,-1.96,0.35,-1.04,5.467213055786364,4.15,-0.51,720.41,83.58,195.07
-0.15,0.99,0.09,1.43,-0.15,-1.56,0.09,-1.08,0.013066087529034487,5.94,-1.52,1763.06,92.21,219.45
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,8.198864840219418,4.88,-1.1,157.47,-5.4,120.86
-0.38,0.92,0.23,0.95,-0.38,-0.97,0.23,-0.92,1.5067635986988892,-0.82,-0.57,1454.33,-8.69,164.72
-0.4,0.92,0.23,1.47,-0.38,-1.63,0.25,-1.04,2.8060107162399572,0.05,-2.25,1204.13,51.22,124.31
-0.42,0.91,0.24,1.47,-0.4,-1.62,0.26,-1.03,4.010849943404207,0.22,-3.08,1003.65,10.87,113.68
-0.06,1.0,0.04,1.05,-0.06,-1.08,0.04,-1.0,2.841359226871545,3.96,2.62,1228.02,101.34,153.35
-0.08,1.0,0.05,1.11,-0.08,-1.15,0.05,-1.02,2.6520268348477205,4.62,-2.27,1250.07,-41.48,178.37
-0.25,0.97,0.14,1.57,-0.23,-1.74,0.16,-1.1,4.353192301332961,2.89,-4.25,940.35,-19.74,129.31
-0.12,0.99,0.06,1.83,-0.11,-2.06,0.08,-1.18,2.363641827373184,7.23,-5.36,1306.13,31.4,190.07
-0.2,0.98,0.12,1.87,-0.19,-2.11,0.13,-1.18,0.0732864103162878,6.44,-7.49,1826.71,62.78,210.53
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,4.15429290565258,3.69,-5.21,950.81,12.74,108.27
-0.2,0.98,0.12,1.87,-0.19,-2.11,0.13,-1.18,8.982757590817851,4.08,1.51,3.53,38.36,97.32
-0.28,0.96,0.16,1.27,-0.27,-1.37,0.17,-1.03,2.4967476947210954,0.9,-5.0,1270.36,-71.45,124.11
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,4.3861572685036325,1.02,-4.75,900.2,-35.03,125.83
-0.1,1.0,0.05,1.84,-0.09,-2.07,0.06,-1.19,4.526350185570156,3.97,-6.1,875.9,-36.31,106.41
-0.49,0.87,0.26,1.86,-0.44,-2.12,0.31,-1.1,2.8078656538808344,2.51,-9.96,1213.39,-56.63,179.06
-0.1,0.99,0.06,1.39,-0.1,-1.5,0.06,-1.08,2.3474100560477087,6.8,-3.54,1346.35,-5.35,218.93
-0.25,0.97,0.15,1.05,-0.25,-1.09,0.15,-0.98,3.478093678259243,3.03,-2.24,1090.35,-51.83,187.94
-0.13,0.99,0.07,1.49,-0.12,-1.63,0.08,-1.1,2.7543067186041847,5.63,-3.99,1211.66,-7.01,183.37
-0.41,0.91,0.24,1.34,-0.4,-1.46,0.25,-1.0,4.393480655109459,-0.25,-3.0,939.97,-14.42,99.13
-0.16,0.99,0.09,1.99,-0.15,-2.26,0.1,-1.22,4.368389606161552,3.6,-4.86,908.8,14.64,105.41
-0.15,0.99,0.08,1.84,-0.14,-2.07,0.09,-1.18,3.0729766267028156,6.37,-5.03,1164.97,23.92,176.63
-0.43,0.9,0.25,1.72,-0.41,-1.94,0.26,-1.09,4.407857814719543,1.43,-2.36,933.55,55.17,125.88
-0.2,0.98,0.12,0.99,-0.2,-1.01,0.12,-0.97,9.141182623710675,4.25,-1.29,-28.09,-47.82,156.67
-0.26,0.96,0.16,1.23,-0.26,-1.31,0.16,-1.02,9.271886114090435,0.03,-0.96,-53.0,-32.58,-1.48
-0.42,0.91,0.24,1.44,-0.4,-1.59,0.26,-1.03,9.173620223084637,0.82,-2.05,-33.7,-61.37,22.32
-0.25,0.97,0.14,1.67,-0.24,-1.86,0.15,-1.13,9.945791562586233,6.7,-1.04,-188.52,-44.23,165.41
-0.22,0.98,0.11,2.06,-0.19,-2.35,0.14,-1.22,6.304404791711232,7.61,-4.12,551.56,-12.07,183.54
-0.32,0.95,0.19,1.16,-0.31,-1.22,0.19,-0.99,0.9237018188844792,0.9,-3.11,1591.51,-29.22,178.84
-0.49,0.87,0.26,1.86,-0.44,-2.12,0.31,-1.1,6.3648820733268705,4.87,-3.48,516.37,-9.68,168.54
-0.19,0.98,0.11,1.25,-0.18,-1.34,0.11,-1.04,5.199417704730935,3.48,-1.24,737.35,0.56,143.45
-0.37,0.93,0.22,1.01,-0.36,-1.04,0.23,-0.94,5.3211607896225015,1.95,-1.3,718.95,-32.63,158.44
-0.28,0.96,0.16,1.27,-0.27,-1.37,0.17,-1.03,2.3525862026942654,0.89,-5.13,1298.52,-73.69,126.25
-0.1,1.0,0.06,1.08,-0.09,-1.12,0.06,-1.01,5.136521187400599,4.91,-2.25,750.72,-59.95,184.43
-0.28,0.96,0.16,1.27,-0.27,-1.37,0.17,-1.03,5.332739930497566,0.86,-2.31,716.37,-27.45,82.05
-0.11,0.99,0.07,1.44,-0.11,-1.57,0.07,-1.09,5.404421773031509,7.01,-1.27,710.82,18.97,211.96
-0.44,0.9,0.23,1.6,-0.4,-1.78,0.27,-1.06,1.1788592726513025,0.67,-7.78,1539.51,-26.34,173.03
-0.25,0.97,0.14,1.67,-0.24,-1.86,0.15,-1.13,6.088219404684894,6.2,-5.66,580.38,-78.69,186.32
-0.13,0.99,0.07,1.49,-0.12,-1.63,0.08,-1.1,0.7188885724575933,5.75,-6.08,1606.53,-26.27,194.64
-0.22,0.97,0.13,2.02,-0.21,-2.3,0.14,-1.21,3.937383564748954,2.73,-5.09,984.65,26.54,100.74
-0.14,0.99,0.08,1.47,-0.14,-1.61,0.09,-1.1,4.672031757306324,6.07,-1.65,871.27,24.74,193.42
-0.39,0.92,0.23,1.25,-0.38,-1.34,0.24,-0.99,9.421037532673722,-0.02,0.22,-84.46,3.5,-7.28
-0.38,0.93,0.21,1.34,-0.35,-1.46,0.23,-1.02,5.0795130927823156,2.1,-2.06,802.86,-1.34,143.19
-0.44,0.9,0.25,1.53,-0.42,-1.7,0.27,-1.04,2.765544156191655,0.57,-7.24,1216.4,-66.56,146.81
